3.839017522685716610e+00,6.561836438089122225e+01
3.875828995597788929e+00,6.683844694108604756e+01
3.848773888550732991e+00,1.440442277949351251e+02
3.828716742466879985e+00,1.059350442651074502e+02
3.307478188116145468e+00,8.109010062907832150e+01
2.882831293375181847e+00,5.027953040748828073e+01
2.483370721938737091e+00,5.267860333409515761e+01
3.919552907494246341e+00,7.936604532586815708e+01
3.969551778575683532e+00,8.275304044291655714e+01
3.899221144570799602e+00,7.052783233680999331e+01
3.859509000108102050e+00,1.439303147642744420e+02
3.589542774740174913e+00,1.076328781969007053e+02
3.049823892497918632e+00,8.174443674537938875e+01
2.542745227964608112e+00,4.455222242669596966e+01
4.259280198086814018e+00,1.312890709372864251e+02
4.321834900238211041e+00,1.315109533253965424e+02
4.196350152532514421e+00,1.088208101152560801e+02
4.140877458836500047e+00,1.088101655397757952e+02
3.805464005375737813e+00,6.869544533130080310e+01
3.480413480246822289e+00,4.973805015352250791e+01
2.580685624014776636e+00,4.161124590544331880e+01
4.432144311995413588e+00,1.055731419386342935e+02
4.441041316798997940e+00,1.071225450489884850e+02
4.413668348430039856e+00,9.431109128214740167e+01
4.391532767396669534e+00,1.071432450687863849e+02
4.304693128568892746e+00,9.860563968491771902e+01
3.905898148235338319e+00,8.479892262408631609e+01
3.572043079348033334e+00,5.319059202560458743e+01
4.478579577031912784e+00,1.016297304888315978e+02
4.464301674272284970e+00,1.063129576693845166e+02
4.457159401300000212e+00,1.067613814961056846e+02
4.426701426503242054e+00,1.042057144573027330e+02
4.446444099159926999e+00,1.016706146828468604e+02
4.363367625389392934e+00,1.031261240044262877e+02
3.931336325483654637e+00,8.448168315008567220e+01
4.385226470463305048e+00,1.049356145736937123e+02
4.478579577031912784e+00,1.016297304888315551e+02
4.464301674272284970e+00,1.063129576693844740e+02
4.457159401299999324e+00,1.067613814961056846e+02
4.426701426503242054e+00,1.042057144573026903e+02
4.446444099159930552e+00,1.016706146828468604e+02
4.363367625389392934e+00,1.031261240044262308e+02
4.466367481506761550e+00,1.018296182585203695e+02
4.385226470463305048e+00,1.049356145736936554e+02
4.478579577031912784e+00,1.016297304888315978e+02
4.464301674272284970e+00,1.063129576693845166e+02
4.457159401300001100e+00,1.067613814961056846e+02
4.426701426503241166e+00,1.042057144573026903e+02
4.446444099159929664e+00,1.016706146828468604e+02
