-3.800878403537120542e-03 3.940273771947612816e-03 -9.106938095157337057e-03
-1.111173172869579784e-02 1.184520914637322668e-02 -2.732019231391574418e-02
-1.798585908185654919e-02 1.978511201505853828e-02 -4.553158066651274982e-02
-4.483807765585713125e-03 5.173503355808919957e-03 -1.127251106000014269e-02
-1.894731797421575492e-02 2.663295104517960851e-02 -4.164500907773891619e-02
-1.550825537990968908e-02 3.063664693522718738e-02 -2.343935240168558073e-02
-1.185099939697546387e-02 3.462284964319185115e-02 -5.232094906577965977e-03
-4.544260526421760836e-03 1.296231856124821676e-02 3.191938809576507462e-04
-3.838191608294724833e-03 -1.489521027002134110e-02 -8.600917372055250781e-03
-7.602012521576572302e-04 -6.330902520976371128e-02 -2.031922661801708122e-02
-3.992032201379023398e-02 -1.167345467795123243e-01 -2.903314404309421948e-02
-5.715455912395879523e-02 -1.204679175943181163e-01 -1.584348774662364123e-02
-6.792175414118475744e-03 -2.179435340277808414e-02 1.013866732638934965e-03
3.145811001621514648e-03 -5.741243502675603960e-02 2.410869614594416538e-02
5.472033491012737866e-02 -7.043220372101445352e-03 5.619630562792719830e-02
1.090899297084698821e-01 4.306483072069310081e-02 8.828007715750840756e-02
4.239615290257509050e-02 2.349600504772276707e-02 3.124101074409671788e-02
7.303832285373959565e-02 7.257245830647958418e-02 4.154133514020522111e-02
-3.009254151654948417e-03 7.830481698148258896e-02 -3.313777693615771458e-02
-1.554328762819284955e-02 3.465330204254376406e-02 -3.630723582674515171e-02
-4.559173696833290529e-04 2.825403927465635831e-02 -7.308659792325179760e-02
3.680604860624191177e-02 -2.445100196665737913e-02 -7.566578331273185465e-02
1.903688572318125785e-02 -2.520947395928389151e-02 -3.680334210360347580e-02
-3.202807068219252346e-02 -1.133100490201333251e-02 -9.746742467492318374e-03
-1.064431321964467020e-01 2.397623552635360852e-02 4.962733385793522550e-02
-1.178463568150449059e-01 5.288299958125146707e-03 6.739503379579363240e-02
-1.054458039714603612e-01 -6.980435480488503264e-02 6.400873262620948578e-02
-1.098743605150708132e-02 -1.351965554591007083e-02 6.858664876156518424e-03
-2.959950959377931345e-02 -1.020343828196828423e-01 2.271103270845346508e-02
9.530245088746829019e-02 -6.864252108480585479e-02 -4.641769962756252255e-02
8.299435984295382152e-02 -2.494205459388221593e-02 -4.220511324334178666e-02
8.400631760453701469e-02 -1.287203298320251620e-02 -4.128277131130093230e-02
1.850304638785576009e-02 2.313109194650411413e-02 -5.229176067322853332e-03
-1.320071440824309786e-02 2.928685558475943931e-02 1.059381343969346967e-02
-1.565422236033555542e-02 1.017474640143579794e-02 8.045926109195262327e-03
-1.851946594578468899e-02 -1.135751193316411611e-02 4.749504095706284790e-03
-2.258119183165993929e-02 -3.287269454730853968e-02 1.452757724318131131e-03
-8.163577105012705115e-03 -1.808016810111539793e-02 -5.365934774074390245e-04
1.077087457129649421e-02 -1.296654149162354032e-02 -3.664510334220335598e-03
4.806564174399109712e-02 1.742265825907448468e-02 -7.122408013496727384e-03
8.704899565151900942e-02 4.762382429772372971e-02 -1.057981924950905997e-02
6.218990966370662593e-02 6.577659828227755412e-02 -1.616148124418655477e-02
-1.547760455738059898e-02 8.852792387984266542e-02 -2.810098820180526383e-02
-1.001950583103075193e-01 1.071582411806844132e-01 -3.916854192828814196e-02
-5.864331416271618969e-02 4.916219185988743301e-02 -1.699619889032299297e-02
-7.122370257208167355e-02 6.746532774162315726e-02 -9.563222494260024964e-03
-6.365884406358490949e-04 1.641629975216922152e-02 2.669704921578777354e-02
6.711218193994659964e-02 -3.497374096228795387e-02 6.295549764688547489e-02
7.434934139257720620e-02 -6.490103121308242462e-02 6.207323425297674863e-02
1.958876156115792189e-02 -4.171124145882849910e-02 1.869091028414669037e-02
-7.728103161444449878e-03 -7.757724466126794671e-02 1.824297244453815811e-03
-6.008897545286694813e-02 -8.524561058360247134e-02 -3.620001772120360478e-02
-4.253276909149564244e-02 -4.269807509378213684e-02 -2.096512435110127470e-02
-4.948542084950176972e-02 -4.471437680070253912e-02 1.052543114775592557e-02
-7.927732415023081708e-03 -5.373556971542234502e-03 1.615044626084430335e-02
-1.949435354583413382e-02 -8.627437014000430976e-03 4.798815622113613427e-02
-1.962673694459416557e-02 -4.661820195657843773e-03 2.128831702950241891e-02
-1.954339283740263306e-02 -6.960824886148576614e-04 -5.412976051489958029e-03
-3.444668750716843413e-03 3.767541930346974708e-04 -3.507327235564204615e-03
-1.521004735664823783e-02 7.139419206356433824e-03 -2.237595879460767267e-02
-8.654822441114536774e-03 1.569656069321615291e-02 -2.767125964378771424e-02
-1.628124067228312434e-03 2.422022129027724680e-02 -3.296467065322308126e-02
2.464953127190452377e-03 1.419169181805759496e-02 -1.902863178981889503e-02
1.061938685687484167e-02 1.626538725558752951e-02 -2.890515544219086561e-02
1.806627081873535962e-02 4.733675824229860267e-03 -2.258839769342154899e-02
2.487687930054192920e-02 -6.833181848320420658e-03 -1.627009723939015079e-02
9.788231700601534354e-04 -3.172506378375123943e-04 -4.363812310436988840e-04
2.523043095680341241e-02 8.134331778391508394e-02 4.200361303323174415e-03
1.033478443319693109e-02 1.393106726805088125e-01 1.781758116800394309e-02
-2.885456578215999171e-02 5.441821880994957006e-02 1.151110046031119175e-02
-5.826550787293489735e-03 1.114427951857950832e-03 1.059843732651344957e-03
-1.940876133491712535e-02 -1.872125057947347793e-02 1.023916796045733907e-02
2.761152317944943341e-02 -6.820056025235364527e-02 1.325457868169323608e-02
2.004315283149575230e-02 -6.037211439454306938e-02 -3.386395468133882296e-03
-5.819945911211892378e-03 -9.985193782181922550e-02 -4.537949833026306418e-02
-2.226218559907927608e-02 -9.320307364756527657e-02 -6.541670800719413814e-02
-2.308073101183764821e-03 -1.766055383476839921e-02 -3.031599697386115275e-02
2.182857102373820038e-02 5.777327755659921599e-02 4.786784519802222623e-03
9.702670898377967548e-03 2.164486581767682827e-02 5.044068865703820771e-03
5.686988493693870272e-02 4.565915188763571692e-02 1.010471518536368990e-02
6.380203227811587219e-02 -1.123034187199412753e-02 -3.627558868654066123e-03
2.357572195191252884e-02 2.726024184600179742e-02 3.765475122956400689e-02
-2.432308330130288770e-02 4.513493601295397867e-02 3.911357215852809266e-02
3.871800237488359081e-02 9.775316046207108145e-02 8.895921191906298875e-02
1.028014496967348951e-01 2.457925353105477537e-02 3.334797261388285777e-02
-2.327405054784859040e-02 -2.404027900933937770e-02 -1.025297038036614150e-02
-5.306176881137986134e-02 -2.437398795205657914e-02 -1.823291487914527331e-02
-5.233605738273489766e-02 -4.766969971666840979e-03 -1.322753766649830721e-02
-2.077172031848873932e-02 3.168871925061091804e-02 2.665291718682490877e-03
-5.608652405780348987e-03 2.694305344495465104e-02 5.550740464480441276e-03
-1.963502061165411580e-02 1.792811499280751522e-02 2.825792281947212686e-03
-3.442570977752563294e-02 -9.515269136616303150e-03 -3.882700809727737332e-03
-5.074204041144823180e-02 -3.688197113813330291e-02 -1.059092874430153999e-02
-1.408147576798789678e-02 -1.920469749145210792e-02 2.555870689423322267e-03
7.785115781685492120e-02 3.166446045453096686e-02 4.432160824457057752e-02
4.716538110691538555e-02 2.310142638374330926e-02 2.321826721014282752e-02
7.277086231278688533e-02 4.047991919157655633e-02 4.766891589632682447e-02
-4.010801729298858059e-02 -6.751637411046917947e-02 -2.168162163904276477e-02
-7.422047744710819073e-02 -1.950018727362146376e-01 -9.109717100568345827e-02
-2.735728650606782802e-02 -7.786298734512406283e-02 -3.597175260406498820e-02
-2.642167869896377974e-02 -1.159230741740833875e-01 -2.835054049278707550e-02
6.192341439265289932e-02 5.396331576193948154e-02 8.786607940420133878e-02
7.227014737124823340e-02 1.066860778536502102e-01 9.708572903147776045e-02
-3.500952595534582469e-03 4.358141451707228664e-02 -2.694663374811647093e-05
-8.307895065859748074e-02 -1.951996808086454982e-02 -9.753968160141358867e-02
-7.763635078389767574e-02 -2.969866171355565326e-02 -8.658157471319882781e-02
-7.469100336509061633e-02 -2.061422741099253053e-02 -6.502431392749118133e-02
-3.232013845125039642e-02 4.304267502983215483e-03 2.351089895703020217e-03
1.141902436960691783e-02 2.901049200854996860e-02 6.972633314659693049e-02
3.747509478638245679e-04 4.559345256331169094e-04 1.142893792828712047e-03
2.652036265377935575e-02 2.766977611733452413e-02 8.085482022268226932e-02
1.005889113921150206e-02 -5.876370080920726916e-05 3.425389914317747420e-02
-7.934679688937937986e-03 -2.770236815774410749e-02 -1.234936134810379893e-02
-2.745912094468559717e-02 -5.525348670154660302e-02 -5.895177845204892936e-02
-1.018200295648541420e-02 -1.823225309384844672e-02 -2.218620019505358060e-02
-5.238224551904514109e-02 6.458405583056884202e-04 -5.565537893591315094e-02
-6.996709013959677426e-03 5.318591053968817206e-02 7.666569508540885258e-02
2.019579314896943062e-02 6.853386833734457714e-03 6.470266367227536786e-02
1.309235237269111007e-01 -1.086644795653292882e-02 -1.213126188346673601e-01
