2.055738925933837891e+00 3.847791194915771484e+00 1.508808374404907227e+00 1.948078632354736328e+00 4.033700466156005859e+00 1.718516111373901367e+00 2.017249107360839844e+00 4.033700466156005859e+00 1.481650114059448242e+00 -4.403558373451232910e-02 -1.099547930061817169e-02 -1.285943202674388885e-02
2.055738925933837891e+00 3.847791194915771484e+00 1.508808374404907227e+00 2.241581201553344727e+00 3.739948987960815430e+00 1.718516111373901367e+00 2.040425777435302734e+00 3.832420110702514648e+00 1.718516111373901367e+00 -1.939190924167633057e-02 -4.218384996056556702e-02 -4.508000798523426056e-03
2.055738925933837891e+00 3.847791194915771484e+00 1.508808374404907227e+00 2.241581201553344727e+00 4.033700466156005859e+00 1.399963617324829102e+00 2.241581201553344727e+00 3.809240579605102539e+00 1.481638669967651367e+00 -9.247132577002048492e-03 -1.517867762595415115e-02 -4.171413555741310120e-02
2.351491928100585938e+00 3.871734857559204102e+00 2.190219640731811523e+00 2.144570589065551758e+00 3.937150716781616211e+00 2.154649972915649414e+00 2.245450973510742188e+00 3.819011688232421875e+00 2.042272806167602539e+00 -1.155341509729623795e-02 -2.684151567518711090e-02 1.784630864858627319e-02
2.144570589065551758e+00 3.937150716781616211e+00 2.154649972915649414e+00 2.079654693603515625e+00 4.144071578979492188e+00 2.190176725387573242e+00 2.027012586593627930e+00 4.037847042083740234e+00 2.042272806167602539e+00 -2.683059312403202057e-02 -1.147151924669742584e-02 1.778841018676757812e-02
2.144570589065551758e+00 3.937150716781616211e+00 2.154649972915649414e+00 2.055755853652954102e+00 3.847775459289550781e+00 1.947728872299194336e+00 2.245450973510742188e+00 3.819011688232421875e+00 2.042272806167602539e+00 -1.440171897411346436e-02 -3.085502982139587402e-02 1.950869709253311157e-02
1.961807250976562500e+00 4.344082355499267578e+00 1.718516111373901367e+00 2.064931392669677734e+00 4.522914409637451172e+00 1.509168863296508789e+00 2.024143457412719727e+00 4.344082355499267578e+00 1.481920480728149414e+00 -4.231088235974311829e-02 1.134880818426609039e-02 -1.114771142601966858e-02
2.241581201553344727e+00 4.626666069030761719e+00 1.718516111373901367e+00 2.064931392669677734e+00 4.522914409637451172e+00 1.509168863296508789e+00 2.054154157638549805e+00 4.534819602966308594e+00 1.718516111373901367e+00 -1.922780461609363556e-02 3.923733532428741455e-02 -3.221206367015838623e-03
2.064931392669677734e+00 4.522914409637451172e+00 1.509168863296508789e+00 2.241581201553344727e+00 4.344082355499267578e+00 1.400145292282104492e+00 2.024143457412719727e+00 4.344082355499267578e+00 1.481920480728149414e+00 -1.462402381002902985e-02 9.260267950594425201e-03 -3.888483718037605286e-02
2.166401147842407227e+00 4.428730964660644531e+00 2.149650812149047852e+00 2.373322248458862305e+00 4.502211570739746094e+00 2.186615228652954102e+00 2.258549690246582031e+00 4.552049636840820312e+00 2.039273500442504883e+00 -1.266899518668651581e-02 2.624561265110969543e-02 1.874610409140586853e-02
