1.404664635658264160e+00 2.134391784667968750e+00 2.404977083206176758e+00 1.689817547798156738e+00 1.916506648063659668e+00 2.470085859298706055e+00 1.290409445762634277e+00 2.066489696502685547e+00 2.620090246200561523e+00 -4.244893789291381836e-02 -6.877916306257247925e-02 -4.425698518753051758e-02
1.404664635658264160e+00 1.851367592811584473e+00 2.687980890274047852e+00 1.689817547798156738e+00 1.916506648063659668e+00 2.470085859298706055e+00 1.689817547798156738e+00 1.834784388542175293e+00 2.641468286514282227e+00 -6.643184460699558258e-03 -4.887019842863082886e-02 -2.330334112048149109e-02
1.689817547798156738e+00 1.916531920433044434e+00 3.091531038284301758e+00 1.404664635658264160e+00 2.134410142898559570e+00 3.156440019607543945e+00 1.290409445762634277e+00 2.066498756408691406e+00 2.941394090652465820e+00 -4.244576767086982727e-02 -6.873715668916702271e-02 4.425884783267974854e-02
1.689817547798156738e+00 1.916531920433044434e+00 3.091531038284301758e+00 1.404664635658264160e+00 1.851367592811584473e+00 2.873568773269653320e+00 1.689817547798156738e+00 1.834784388542175293e+00 2.920148134231567383e+00 -6.649825721979141235e-03 -4.887033253908157349e-02 2.331054769456386566e-02
1.689817547798156738e+00 2.537707090377807617e+00 2.470118284225463867e+00 1.404664635658264160e+00 2.319817304611206055e+00 2.404977083206176758e+00 1.313357472419738770e+00 2.419836282730102539e+00 2.587979078292846680e+00 -3.335890918970108032e-02 5.813140794634819031e-02 -4.841559752821922302e-02
1.404664635658264160e+00 2.602829933166503906e+00 2.688002347946166992e+00 1.689817547798156738e+00 2.537707090377807617e+00 2.470118284225463867e+00 1.313357472419738770e+00 2.419836282730102539e+00 2.587979078292846680e+00 -3.335759788751602173e-02 4.841630160808563232e-02 -5.812735483050346375e-02
1.404664635658264160e+00 2.319803237915039062e+00 3.156440019607543945e+00 1.689817547798156738e+00 2.537686109542846680e+00 3.091314077377319336e+00 1.313357472419738770e+00 2.419827699661254883e+00 2.973445177078247070e+00 -3.335725516080856323e-02 5.812797695398330688e-02 4.841653257608413696e-02
1.689817547798156738e+00 2.537686109542846680e+00 3.091314077377319336e+00 1.404664635658264160e+00 2.602829933166503906e+00 2.873425245285034180e+00 1.313357472419738770e+00 2.419827699661254883e+00 2.973445177078247070e+00 -3.335846215486526489e-02 4.841578379273414612e-02 5.813171714544296265e-02
2.278268098831176758e+00 2.134030103683471680e+00 2.404735326766967773e+00 2.032582759857177734e+00 1.916235327720642090e+00 2.469814538955688477e+00 2.032582759857177734e+00 2.087617874145507812e+00 2.388212919235229492e+00 6.618965417146682739e-03 -2.004832029342651367e-02 -4.210617765784263611e-02
2.032582759857177734e+00 1.916235327720642090e+00 2.469814538955688477e+00 2.282714843750000000e+00 1.851125121116638184e+00 2.687619924545288086e+00 2.032582759857177734e+00 1.834602713584899902e+00 2.641196966171264648e+00 6.621277891099452972e-03 -4.286824539303779602e-02 -2.041893638670444489e-02
2.032582759857177734e+00 1.916256070137023926e+00 3.091804265975952148e+00 2.278587102890014648e+00 2.134042501449584961e+00 3.156682252883911133e+00 2.032582759857177734e+00 2.087638616561889648e+00 3.173203706741333008e+00 6.608738563954830170e-03 -2.002461627125740051e-02 4.216085001826286316e-02
2.282714843750000000e+00 1.851125121116638184e+00 2.873933553695678711e+00 2.032582759857177734e+00 1.916256070137023926e+00 3.091804265975952148e+00 2.032582759857177734e+00 1.834602713584899902e+00 2.920421361923217773e+00 6.627543829381465912e-03 -4.286836460232734680e-02 2.042412571609020233e-02
2.032582759857177734e+00 2.537977933883666992e+00 2.469846963882446289e+00 2.278268098831176758e+00 2.320178747177124023e+00 2.404735326766967773e+00 2.032582759857177734e+00 2.366595268249511719e+00 2.388212919235229492e+00 6.620823405683040619e-03 2.005628868937492371e-02 -4.210620746016502380e-02
2.032582759857177734e+00 2.537977933883666992e+00 2.469846963882446289e+00 2.275479555130004883e+00 2.603072166442871094e+00 2.687640905380249023e+00 2.360008716583251953e+00 2.420053005218505859e+00 2.587762594223022461e+00 3.335896134376525879e-02 4.267006367444992065e-02 -4.995712637901306152e-02
2.278587102890014648e+00 2.320164918899536133e+00 3.156682252883911133e+00 2.032582759857177734e+00 2.537957429885864258e+00 3.091585397720336914e+00 2.032582759857177734e+00 2.366574764251708984e+00 3.173203706741333008e+00 6.619383580982685089e-03 2.007845789194107056e-02 4.216087982058525085e-02
2.275479555130004883e+00 2.603072166442871094e+00 2.873786687850952148e+00 2.032582759857177734e+00 2.537957429885864258e+00 3.091585397720336914e+00 2.360199928283691406e+00 2.420044898986816406e+00 2.973662137985229492e+00 3.335973992943763733e-02 4.271141439676284790e-02 4.997327923774719238e-02
2.032582759857177734e+00 2.087617874145507812e+00 2.388212919235229492e+00 1.689817547798156738e+00 1.916506648063659668e+00 2.470085859298706055e+00 1.689817547798156738e+00 2.087889194488525391e+00 2.388394117355346680e+00 -5.321882417774759233e-05 -2.800108678638935089e-02 -5.874397233128547668e-02
1.689817547798156738e+00 1.916506648063659668e+00 2.470085859298706055e+00 2.032582759857177734e+00 1.834602713584899902e+00 2.641196966171264648e+00 1.689817547798156738e+00 1.834784388542175293e+00 2.641468286514282227e+00 -5.330890417098999023e-05 -5.874393507838249207e-02 -2.801154740154743195e-02
1.689817547798156738e+00 1.916531920433044434e+00 3.091531038284301758e+00 2.032582759857177734e+00 2.087638616561889648e+00 3.173203706741333008e+00 1.689817547798156738e+00 2.087914466857910156e+00 3.173022031784057617e+00 -5.361530929803848267e-05 -2.793227694928646088e-02 5.874397605657577515e-02
2.032582759857177734e+00 1.834602713584899902e+00 2.920421361923217773e+00 1.689817547798156738e+00 1.916531920433044434e+00 3.091531038284301758e+00 1.689817547798156738e+00 1.834784388542175293e+00 2.920148134231567383e+00 -5.347167098079808056e-05 -5.874409899115562439e-02 2.802021056413650513e-02
1.689817547798156738e+00 2.537707090377807617e+00 2.470118284225463867e+00 2.032582759857177734e+00 2.366595268249511719e+00 2.388212919235229492e+00 1.689817547798156738e+00 2.366324424743652344e+00 2.388394117355346680e+00 -5.318876355886459351e-05 2.801220118999481201e-02 -5.874401703476905823e-02
1.689817547798156738e+00 2.537707090377807617e+00 2.470118284225463867e+00 2.032582759857177734e+00 2.619593620300292969e+00 2.641229391098022461e+00 2.032582759857177734e+00 2.537977933883666992e+00 2.469846963882446289e+00 -6.856181425973773003e-05 5.874393135309219360e-02 -2.797501720488071442e-02
2.032582759857177734e+00 2.366574764251708984e+00 3.173203706741333008e+00 1.689817547798156738e+00 2.537686109542846680e+00 3.091314077377319336e+00 1.689817547798156738e+00 2.366303443908691406e+00 3.173022031784057617e+00 -5.330496787792071700e-05 2.800664491951465607e-02 5.874401330947875977e-02
2.032582759857177734e+00 2.619593620300292969e+00 2.920202493667602539e+00 1.689817547798156738e+00 2.537686109542846680e+00 3.091314077377319336e+00 2.032582759857177734e+00 2.537957429885864258e+00 3.091585397720336914e+00 -6.864871829748153687e-05 5.874409899115562439e-02 2.798204682767391205e-02
1.404664635658264160e+00 2.134391784667968750e+00 2.404977083206176758e+00 1.313357472419738770e+00 2.419836282730102539e+00 2.587979078292846680e+00 1.404664635658264160e+00 2.319817304611206055e+00 2.404977083206176758e+00 -3.393324092030525208e-02 0.000000000000000000e+00 -1.693067885935306549e-02
1.404664635658264160e+00 2.319817304611206055e+00 2.404977083206176758e+00 1.689817547798156738e+00 2.087889194488525391e+00 2.388394117355346680e+00 1.404664635658264160e+00 2.134391784667968750e+00 2.404977083206176758e+00 -3.074905136600136757e-03 -0.000000000000000000e+00 -5.287462845444679260e-02
2.360008716583251953e+00 2.420053005218505859e+00 2.587762594223022461e+00 2.278268098831176758e+00 2.134030103683471680e+00 2.404735326766967773e+00 2.278268098831176758e+00 2.320178747177124023e+00 2.404735326766967773e+00 3.407027572393417358e-02 0.000000000000000000e+00 -1.521590538322925568e-02
