2.730671167373657227e+00 7.677541732788085938e+00 1.341525793075561523e+00 2.553813219070434570e+00 7.788133621215820312e+00 1.689942121505737305e+00 2.556463479995727539e+00 7.794499397277832031e+00 1.341525793075561523e+00 -4.074995964765548706e-02 -6.069680303335189819e-02 -1.418935135006904602e-03
2.556463479995727539e+00 7.794499397277832031e+00 1.341525793075561523e+00 2.448197603225708008e+00 7.962341308593750000e+00 1.689942121505737305e+00 2.450698137283325195e+00 7.968707084655761719e+00 1.341525793075561523e+00 -6.069680303335189819e-02 -3.685037419199943542e-02 -1.108890399336814880e-03
2.760757684707641602e+00 7.684602737426757812e+00 1.140001058578491211e+00 2.556463479995727539e+00 7.794499397277832031e+00 1.341525793075561523e+00 2.643595933914184570e+00 7.876178741455078125e+00 1.117812871932983398e+00 -4.104571044445037842e-02 -2.814390882849693298e-02 -2.626218087971210480e-02
2.457249879837036133e+00 7.996150016784667969e+00 1.140005826950073242e+00 2.556463479995727539e+00 7.794499397277832031e+00 1.341525793075561523e+00 2.450698137283325195e+00 7.968707084655761719e+00 1.341525793075561523e+00 -3.510632738471031189e-02 -2.131382748484611511e-02 -4.043874796479940414e-03
2.565514802932739258e+00 8.302284240722656250e+00 1.341525793075561523e+00 2.733207941055297852e+00 8.414223670959472656e+00 1.689942121505737305e+00 2.739722490310668945e+00 8.411722183227539062e+00 1.341525793075561523e+00 -3.812996670603752136e-02 6.069680303335189819e-02 -1.148717477917671204e-03
2.448197603225708008e+00 8.132817268371582031e+00 1.689942121505737305e+00 2.565514802932739258e+00 8.302284240722656250e+00 1.341525793075561523e+00 2.450698137283325195e+00 8.128075599670410156e+00 1.341525793075561523e+00 -6.069713458418846130e-02 4.000400006771087646e-02 -9.800372645258903503e-04
2.565514802932739258e+00 8.302284240722656250e+00 1.341525793075561523e+00 2.767419099807739258e+00 8.404665946960449219e+00 1.140002012252807617e+00 2.647592782974243164e+00 8.216106414794921875e+00 1.117812871932983398e+00 -4.027099162340164185e-02 2.862793579697608948e-02 -2.580295503139495850e-02
2.565514802932739258e+00 8.302284240722656250e+00 1.341525793075561523e+00 2.457249879837036133e+00 8.098140716552734375e+00 1.140005826950073242e+00 2.450698137283325195e+00 8.128075599670410156e+00 1.341525793075561523e+00 -3.510652109980583191e-02 2.313785068690776825e-02 -4.578394815325737000e-03
3.064877748489379883e+00 7.785646438598632812e+00 1.341525793075561523e+00 2.896668672561645508e+00 7.675042152404785156e+00 1.689942121505737305e+00 2.890669107437133789e+00 7.677541732788085938e+00 1.341525793075561523e+00 3.766544535756111145e-02 -6.069713458418846130e-02 -1.084029674530029297e-03
3.064877748489379883e+00 7.785646438598632812e+00 1.341525793075561523e+00 3.184357881546020508e+00 7.956750869750976562e+00 1.689942121505737305e+00 3.070877313613891602e+00 7.782543182373046875e+00 1.689942121505737305e+00 6.069680303335189819e-02 -3.953848406672477722e-02 -1.397329615429043770e-03
3.064877748489379883e+00 7.785646438598632812e+00 1.341525793075561523e+00 2.863914728164672852e+00 7.684602737426757812e+00 1.140001058578491211e+00 2.984222650527954102e+00 7.872441291809082031e+00 1.117812871932983398e+00 4.009608924388885498e-02 -2.870402857661247253e-02 -2.559224516153335571e-02
3.175300836563110352e+00 7.989921569824218750e+00 1.140005826950073242e+00 3.064877748489379883e+00 7.785646438598632812e+00 1.341525793075561523e+00 2.984222650527954102e+00 7.872441291809082031e+00 1.117812871932983398e+00 2.820809185504913330e-02 -4.095668345689773560e-02 -2.605998888611793518e-02
