77.070259094,19.974756241,0.050200962
136.324661255,34.104194641,0.481459796
39.106536865,31.929386139,0.919091344
67.833747864,37.120494843,0.974974751
68.568870544,26.418970108,0.424843490
109.460479736,36.386528015,0.755954027
186.154571533,29.688325882,0.472383618
158.261383057,29.523485184,0.117736168
161.827148438,21.751533508,0.085542232
150.729858398,29.860448837,0.482275218
189.220489502,28.466480255,0.460077345
181.522369385,32.538860321,0.086302079
101.026428223,35.972229004,0.652559757
96.620803833,38.304321289,1.056970954
94.524353027,41.971717834,0.904707968
0.000000000,340282346638528859811704183484516925440.000000000,340282346638528859811704183484516925440.000000000
115.589515686,38.257881165,0.697669148
92.251022339,40.717185974,1.148005605
123.203247070,35.723461151,0.827371240
88.378417969,41.854839325,1.138862014
124.902832031,20.764230728,0.286263287
104.641113281,30.969442368,0.764186621
121.303710938,30.009893417,0.652252853
87.878540039,38.631172180,1.123935699
30.596755981,36.433521271,0.656825483
59.637687683,28.247888565,0.586354136
66.801551819,12.922268867,0.029013718
40.905220032,22.565181732,0.273392737
88.145141602,43.312648773,0.770469487
50.654296875,24.641632080,0.430945098
117.571289062,35.016777039,0.520304918
78.680786133,36.789894104,0.763225675
126.891624451,32.468738556,0.314602733
84.512695312,38.967357635,1.178563833
95.525939941,36.803543091,0.653590500
108.192413330,33.859657288,0.465930074
191.886474609,32.584388733,0.218628600
115.371826172,31.916030884,0.846409738
210.248687744,26.570407867,0.135601252
191.653198242,29.687023163,0.063477829
93.736534119,20.983514786,0.153173104
112.325172424,30.717983246,0.154757291
123.591705322,33.381305695,0.432884842
108.852874756,32.902278900,0.561346769
150.663208008,31.844633102,0.460767537
133.067504883,29.599885941,0.437951773
72.215698242,40.725437164,0.857310951
86.845458984,41.574253082,0.856200278
55.862762451,28.127866745,0.080673315
76.486030579,29.421005249,0.292452991
119.251983643,31.011583328,0.415962994
78.290657043,33.326076508,0.229230195
155.208801270,34.973720551,0.590075016
118.615608215,38.753067017,0.925865412
105.440917969,36.832172394,1.076119184
127.481864929,37.393917084,0.800596118
50.587646484,21.282997131,0.340779960
80.081436157,39.337673187,1.061463952
76.416091919,21.326749802,0.410635829
34.358276367,34.940284729,0.782659829
72.882202148,43.124271393,1.296198249
65.883911133,45.348842621,1.392507434
93.643798828,35.768684387,1.030891299
68.349975586,43.960834503,1.336723924
154.574645996,34.647293091,0.470672697
84.412719727,42.677436829,1.274039626
27.595352173,43.605472565,1.311346650
95.110107422,36.229503632,1.048280597
151.523818970,30.123712540,0.136479363
176.890136719,34.732059479,0.390442669
76.237106323,20.328994751,0.132192329
125.192703247,33.470420837,0.534088552
42.140464783,38.004726410,1.076690316
40.506896973,38.929084778,1.131724834
63.171142578,22.525648117,0.372566015
100.694931030,36.239921570,0.783966780
181.588989258,29.645715714,0.453114808
155.595367432,29.341440201,0.098998420
168.258911133,28.100955963,0.141113281
153.795776367,22.587219238,0.070627473
193.452789307,28.045461655,0.440865010
