8.265543890334767774e-01,3.276715503658517292e+01
8.024267173176048429e-01,3.331702522906538633e+01
7.690880673834091796e-01,3.183874197126812433e+01
7.602385973815075637e-01,2.507274908183479667e+01
7.767453759239075772e-01,2.607011391499407083e+01
7.275267189358708420e-01,2.164183596526162034e+01
8.276779117329607915e-01,1.365838724830646633e+01
9.190722253419273402e-01,3.668087168713914537e+01
8.782657961994828621e-01,3.687250998016557446e+01
8.117345881924581397e-01,3.655111628861974538e+01
7.518881681377200810e-01,3.333247742871169805e+01
7.533463419977758369e-01,2.613217662574774280e+01
7.771353902005565528e-01,2.606993372149395327e+01
7.275267381585817095e-01,2.164183647079470774e+01
8.017659796985763254e-01,3.783312841465308907e+01
7.847271564386295584e-01,3.796558096848566066e+01
7.799626746750424333e-01,3.795693397691344728e+01
7.074264999275348131e-01,1.267799637512152167e+01
7.501058696938531778e-01,3.050859321620523446e+01
7.450807447088773072e-01,2.534929469391430956e+01
7.748262105571580571e-01,2.545771504897858151e+01
7.083317437792983062e-01,1.552180213817375254e+01
7.082378736125510832e-01,1.552183133826026840e+01
7.074534093653952471e-01,1.552240293306078023e+01
7.041098626649657799e-01,1.554134448387339873e+01
6.926302018784304959e-01,1.522223275941488474e+01
7.117987778053453951e-01,1.981722073971241826e+01
7.394760673328829581e-01,2.366576731019727831e+01
7.097581498563018121e-01,1.552164261075282958e+01
7.097493031883715942e-01,1.552166668683528528e+01
7.096547078363493188e-01,1.552168452858285441e+01
7.088662831115243312e-01,1.552222356634118050e+01
7.055014183757710722e-01,1.554102713152578730e+01
6.915214398296004594e-01,1.579492234287982022e+01
7.008652662911066811e-01,1.769862062700452299e+01
7.097495426424772491e-01,1.552129229636111241e+01
7.097581498563042546e-01,1.552164261075318485e+01
7.097493031883711501e-01,1.552166668683492823e+01
7.096547078363478755e-01,1.552168452858249559e+01
7.088662831115234431e-01,1.552222356634118050e+01
7.055014183757744028e-01,1.554102713152650139e+01
6.915214398295965736e-01,1.579492234287947028e+01
7.095393739415569723e-01,1.551083672476679531e+01
7.097495426424789144e-01,1.552129229636146945e+01
7.097581498563020341e-01,1.552164261075318485e+01
7.097493031883722603e-01,1.552166668683528528e+01
7.096547078363495409e-01,1.552168452858285441e+01
7.088662831115232210e-01,1.552222356634118050e+01
7.055014183757691848e-01,1.554102713152614434e+01
