41.497367859,34.369689941,0.837512374
51.302330017,38.321502686,1.183562279
16.595947266,41.945850372,1.310477734
29.767913818,44.157558441,1.407651901
57.527572632,35.572483063,0.846940935
44.035270691,41.136600494,1.268885732
87.812034607,31.835721970,0.771195590
79.247848511,36.375877380,0.613077879
46.521972656,20.776617050,0.001337213
37.390869141,26.743175507,0.547044337
73.082283020,31.067537308,0.617777646
65.217567444,36.875511169,1.013898492
90.044677734,29.302812576,0.678123713
91.411010742,25.828908920,0.022448136
100.176483154,28.919883728,0.374636352
76.281372070,36.407249451,0.917294621
120.570556641,26.734893799,0.216718122
117.171386719,28.766555786,0.000598020
80.447021484,28.628061295,0.509403646
90.477905273,37.751907349,0.811876237
35.657958984,38.055343628,1.137386799
26.693481445,37.832427979,1.085249305
54.086791992,34.490863800,0.829698801
63.451171875,41.992752075,1.110911965
17.529052734,41.100578308,1.162165046
20.761596680,30.414621353,0.475475639
31.961181641,25.950595856,0.063707620
20.994873047,34.915451050,0.882845163
77.581054688,25.130153656,0.167200089
55.386711121,29.978483200,0.435516179
85.179199219,26.629804611,0.161618724
80.113769531,28.305910110,0.513655007
93.579322815,36.990390778,0.612287939
25.827026367,38.423625946,0.950300157
100.812927246,33.219291687,0.215946987
117.342201233,32.284656525,0.211798042
107.640380859,28.966217041,0.197254121
28.959594727,25.457834244,0.042697847
68.983154297,34.100791931,0.479190886
73.715332031,32.499759674,0.214727432
36.395629883,32.981025696,0.738986075
52.468750000,32.002811432,0.943988383
93.843750000,30.353237152,0.435070217
77.314453125,27.406261444,0.164706096
61.985252380,29.354057312,0.227492183
67.051628113,29.350791931,0.000598020
45.622192383,20.644697189,0.000976562
62.984619141,28.054941177,0.385423899
83.612915039,30.735694885,0.001196040
70.397827148,36.031776428,0.875620127
76.496910095,25.386461258,0.351064861
57.819213867,35.201663971,0.964187860
61.698074341,42.127998352,1.091484427
35.429168701,44.338031769,1.339541316
25.493774414,35.442623138,0.901077032
50.097343445,43.812442780,1.251388073
