-1.015319565885612674e+00 8.083476154483000276e-01 6.892907896573513327e+00 2.630762445316334741e-01 -5.933592878136460108e-02 -4.638967409391849678e-02
-6.126790630456530051e-01 7.167426594116382832e-01 6.821845755706283931e+00 2.627045394651038590e-01 -6.028454747859993829e-02 -4.640553128653007731e-02
-2.108398620839369575e-01 6.236854754748847318e-01 6.750757459227259005e+00 2.620298785333790570e-01 -6.123211259200517231e-02 -4.642382892430742258e-02
1.897334464979896496e-01 5.291785180891125373e-01 6.679639269428387038e+00 2.610514964050724140e-01 -6.217752572796799576e-02 -4.644456693506120171e-02
5.885017219944189693e-01 4.332253889376834199e-01 6.608486832058882321e+00 2.596728078911959003e-01 -6.312032958632418644e-02 -4.646855049210510402e-02
9.815546515595273691e-01 3.366328290239739562e-01 6.537876904669907674e+00 2.578192603734953403e-01 -6.405201579356357977e-02 -4.649622567750272967e-02
1.371419529535681026e+00 2.386286428411514282e-01 6.467221935880786532e+00 2.554754292254258763e-01 -6.497857982690720402e-02 -4.652785183736664332e-02
1.757349916709066040e+00 1.392219506923904060e-01 6.396515924011466403e+00 2.526391225304766008e-01 -6.589825696575250802e-02 -4.656342881311185955e-02
2.138596046604900991e+00 3.842455958763992679e-02 6.325752867642359334e+00 2.493081515453658692e-01 -6.680927462318515808e-02 -4.660295642039761349e-02
2.514404830318657247e+00 -6.374902481556589395e-02 6.254926765653464393e+00 2.454803307143528512e-01 -6.770985235737859986e-02 -4.664643444912908860e-02
2.884019861368946724e+00 -1.672815862886526395e-01 6.184031617263489267e+00 2.411534776834462768e-01 -6.859820188304464883e-02 -4.669386266345899872e-02
3.571516740932229705e+00 -3.697709890801074151e-01 6.047642792039487070e+00 2.304950019482433499e-01 -7.030504466915034334e-02 -4.687397403916783445e-02
3.933442262342422335e+00 -4.824356943190939440e-01 5.972943555281862160e+00 2.240640447017003545e-01 -7.119181218884311491e-02 -4.694426602878692262e-02
4.284592214167139090e+00 -5.964972251024182048e-01 5.898126689234570286e+00 2.169614601473934812e-01 -7.205896346838880362e-02 -4.702171012612007400e-02
4.623871659062837480e+00 -7.119234018960476362e-01 5.823179809642241800e+00 2.091553193886295792e-01 -7.290529524918283599e-02 -4.710755607711683557e-02
4.950133448771187439e+00 -8.286800315242297543e-01 5.748088542170810555e+00 2.006119772102234466e-01 -7.372948069022658424e-02 -4.720305356806914210e-02
5.338724730693704679e+00 -9.771356929794642321e-01 5.653538909698184511e+00 1.880611538707457342e-01 -7.474769943130207817e-02 -4.736651362501339418e-02
5.701041809274975947e+00 -1.127585971065244497e+00 5.558643274376038335e+00 1.743322189067412209e-01 -7.572359418031864020e-02 -4.754912936837571436e-02
5.806498818882116275e+00 -1.173759955452033488e+00 5.529692745451341374e+00 1.721564882308743161e-01 -7.598476755818529826e-02 -4.757049771148755962e-02
6.100579597975874790e+00 -1.309302872915545590e+00 5.445148684288550811e+00 1.593512955841653866e-01 -7.679957242370219483e-02 -4.773332199022146255e-02
6.371542744767739741e+00 -1.446263013573587664e+00 5.360306195665510920e+00 1.460967043480763672e-01 -7.758204563514445318e-02 -4.790690545526630345e-02
6.712755521721169849e+00 -1.642030769693338721e+00 5.239875507706845070e+00 1.263904310047449797e-01 -7.873593313316630538e-02 -4.826726169432423580e-02
6.978878270248487503e+00 -1.821218913417053331e+00 5.130356400255523752e+00 1.089531052281342283e-01 -7.971250127971840627e-02 -4.858521779780029803e-02
7.138629371366447707e+00 -1.944478954150147709e+00 5.055373060747871961e+00 9.840856755938631739e-02 -8.027644625812556389e-02 -4.874543667599662289e-02
7.282377967497600579e+00 -2.068595317308780324e+00 4.980136877379857552e+00 8.818135420099541821e-02 -8.082422603067199174e-02 -4.891341681601461822e-02
7.410665143975910141e+00 -2.193544936617125796e+00 4.904635335480407754e+00 7.833916104756535881e-02 -8.135827121267834305e-02 -4.908988011775725774e-02
7.535028238394055222e+00 -2.332846634584117229e+00 4.820706704443852075e+00 6.747533479378123311e-02 -8.196460589372478456e-02 -4.931574972132596324e-02
7.641230148156517465e+00 -2.473172121894957165e+00 4.736382965770471465e+00 5.704530075409679907e-02 -8.255894662882966306e-02 -4.955314057340662326e-02
7.730134788872229379e+00 -2.614503836799498604e+00 4.651642744645143601e+00 4.719440747150031867e-02 -8.314478760632777743e-02 -4.980407197196340396e-02
