4.920263755367558484e-05 -1.076276381820754952e-04 -6.426348332261449617e-06
1.265868998974537657e-04 -3.231915643648390038e-04 -1.928182846012740147e-05
1.703142393644559594e-04 -5.393206105407626202e-04 -3.214227475606336489e-05
1.529261512255793739e-04 -6.011552368685350129e-04 -3.561639644506150450e-05
1.108007476022149045e-03 -1.650562750012864264e-03 -8.116674018828441348e-04
2.118576535624729952e-03 -2.378237342391380064e-03 -1.622957630665705598e-03
3.014218021416789389e-04 -2.257637938031841277e-03 -1.967523222604428482e-03
-4.625619377464734901e-03 4.575426972617905328e-04 -3.182737317592257767e-03
-8.635193382383997071e-03 7.492095867549350766e-03 -3.017120768499282745e-03
-1.214434985744596192e-02 1.454051233217980472e-02 -2.851659857121371152e-03
-1.517171819913410574e-02 2.160826420820095503e-02 -2.686345572626114200e-03
-1.467118877781282797e-02 2.784788187442224436e-02 -2.987617327441656825e-03
-1.072791114263904610e-02 3.325655730382356262e-02 -3.755490032643289764e-03
-4.166108981137427560e-04 1.590603882337455382e-03 -1.803236078933161980e-04
-6.237656064438942089e-04 3.892451555017838877e-02 -4.514327959285773482e-03
1.529372954648321181e-02 4.436108522851917729e-02 -5.198861140365693828e-03
3.173569469660907777e-02 4.980720762544817160e-02 -5.883658547550630648e-03
2.408294403625257235e-02 3.362796298568276887e-02 -2.890155204060813540e-03
1.950666043537388483e-02 4.624621793922827073e-02 2.066921946330085684e-04
1.196896726916134301e-03 4.966562619735910046e-03 3.733276751887023236e-04
4.776388489040233123e-03 3.665596014045683498e-02 9.983358874952661874e-03
-3.113382499760107905e-03 2.411236213956960070e-02 2.271805508920983485e-02
-1.202484869578851479e-02 1.160597871113167728e-02 3.545392197089255321e-02
-2.200681850099109327e-02 -8.722446165122814312e-04 4.819161331070003634e-02
-3.311604902719583743e-02 -1.333113548182686750e-02 6.093178287180301550e-02
-4.168557366036856893e-02 -2.309473594335658894e-02 6.673373061031652453e-02
-5.769345505157966181e-02 -3.714124658206921503e-02 8.530509849398960898e-02
-7.247104178039023847e-02 -4.959014333665219543e-02 9.805568918834013659e-02
-5.145876888878634509e-02 -4.610208600860634526e-02 1.151000319153154400e-01
7.177568041725806459e-03 -2.676592054143166893e-02 1.364390001393452623e-01
2.476090417239985506e-02 -8.851246600395729774e-03 8.013124516425575161e-02
6.141098693238582207e-02 -1.523470019179350675e-02 -9.044632713521948142e-02
8.542688653394862885e-02 -1.341776757239502953e-02 -3.745584765481062561e-01
8.095466767537437547e-02 -1.161717956736569093e-02 -4.464398847324714814e-01
1.702485194556660128e-02 -2.692342133402667297e-03 -1.245810971819791835e-01
3.937330283939234621e-02 -9.325323883061868366e-03 -1.550879161321301047e-01
6.228254988450709906e-02 -1.503932540016601586e-02 1.738846771889044074e-01
7.902174724362354130e-02 -1.647289036282547844e-02 8.187451242438067989e-02
