-4.995285882658714982e+00,-2.009141378498916275e+00,3.010435873929619532e+00,5.361949999999999772e-01,3.538499999999999979e-02,-8.433519999999999905e-01,0.000000000000000000e+00
-4.470194935408503767e+00,-1.067471382158034610e+00,4.213019903871523475e+00,5.300641796604478317e-01,2.015787343331379433e-02,-8.477167130326725974e-01,7.018510348650269570e+00
-3.996751095124944975e+00,-6.223258267508306740e-02,5.257134677853937177e+00,5.258206655448306455e-01,2.700992634701837678e-03,-8.505899907124938597e-01,1.403702069730053914e+01
-3.638094141828946082e+00,1.080353630089864181e+00,5.984538173302274444e+00,5.214031013841138318e-01,-1.475678218794474438e-02,-8.531817175853355639e-01,2.105553104595080782e+01
-3.577581447258846747e+00,1.344252351847146087e+00,6.095018728028878563e+00,5.168129482537717756e-01,-3.220967675479009806e-02,-8.554910363151686514e-01,2.255518117952281187e+01
-3.367131707486005432e+00,2.694624578897211187e+00,6.420662808560280155e+00,5.082228796862727771e-01,-9.064345298139500628e-02,-8.564410481693042199e-01,2.957369152817308233e+01
-3.269682663445489190e+00,4.272161114004148885e+00,6.470274039411560096e+00,4.978595201060572739e-01,-1.487609412141927545e-01,-8.544027625208699961e-01,3.659220187682335279e+01
-3.233147560564383127e+00,6.088142426875629454e+00,6.407759519921162550e+00,4.857590274986978707e-01,-2.063593721681998561e-01,-8.493832919926106451e-01,4.361071222547361970e+01
-3.221485876505057355e+00,7.196662036102557281e+00,6.365752202109336899e+00,4.719636193431622773e-01,-2.632377871469531172e-01,-8.414001482222651651e-01,4.757140132920569187e+01
-3.212659406763460179e+00,9.138694942758391448e+00,6.256347253537169806e+00,5.217376600180324564e-01,-3.381354013906696099e-01,-7.832319352810966917e-01,5.458991167785595877e+01
-3.245400455166774556e+00,1.082095855273031226e+01,6.010545535222937552e+00,5.655270100895386509e-01,-4.091543598786467340e-01,-7.160795421254048110e-01,6.160842202650622568e+01
-3.465989952284136422e+00,1.189537809030703563e+01,5.524036136093840810e+00,6.028293857425086610e-01,-4.754800400993854370e-01,-6.407132456500709283e-01,6.862693237515649969e+01
-4.056191332611116529e+00,1.214074085594113761e+01,4.799664552940900109e+00,6.332169095669923919e-01,-5.363516523472122710e-01,-5.579975362506075509e-01,7.564544272380676659e+01
-4.254754916308214341e+00,1.208977287634483666e+01,4.598443930494855003e+00,6.563410177644445342e-01,-5.910709650136058979e-01,-4.688812032022972587e-01,7.736520942755934982e+01
-5.099452097999308542e+00,1.159409705094243215e+01,3.832552984293272846e+00,7.556893955397735452e-01,-4.992128281501944098e-01,-4.239317040257641334e-01,8.438371977620961673e+01
-5.843238208065887562e+00,1.069619963284100272e+01,3.302284420276166976e+00,8.396757122634613824e-01,-3.972064599440872090e-01,-3.703643157930082142e-01,9.140223012485988363e+01
-6.172422616369221515e+00,9.651125642836827723e+00,3.251997801981801217e+00,9.065926760173870225e-01,-2.871254776613818005e-01,-3.092679742044551205e-01,9.842074047351015054e+01
-6.169053451364419516e+00,9.294145395622484429e+00,3.355154674421858552e+00,9.550799738053795673e-01,-1.712076360788194473e-01,-2.418846604955516288e-01,1.008117364049098370e+02
-5.596809939188499783e+00,8.408679566783764159e+00,4.174778736743617991e+00,8.603379514705091768e-01,-1.346569007958743069e-01,-4.916137999768707689e-01,1.078302467535601039e+02
-4.164187134724160799e+00,8.026833990092203663e+00,5.601817523359435391e+00,7.030693552521095624e-01,-8.831974200236755723e-02,-7.056139914132398827e-01,1.148487571022103708e+02
-3.257835715715196923e+00,8.089812370185217816e+00,6.336312146109306376e+00,4.947039029264965748e-01,-3.556377865532921179e-02,-8.683324628716690974e-01,1.184275233763773514e+02
-1.596893376636144612e+00,8.755599312900690379e+00,7.121705543615065359e+00,2.631325809463324061e-01,-8.068144938072452366e-02,-9.613790868176362858e-01,1.254460337250276183e+02
-1.010144786688285806e-01,9.687663066402702583e+00,7.066457739544282468e+00,1.463696464299235091e-02,-1.206097886245826867e-01,-9.925910729771526553e-01,1.324645440736778994e+02
7.910549616088903280e-01,1.011249714380797293e+01,6.784453881567877431e+00,-2.348001285833060947e-01,-1.527806731358100079e-01,-9.599609187529566379e-01,1.368998017739878037e+02
2.041276037856056380e+00,1.047131358192708106e+01,6.186464739404311963e+00,-3.180411518034501617e-01,-1.920250722992231929e-01,-9.284256552702481180e-01,1.439183121226380706e+02
2.944767800248947243e+00,1.066014055407575079e+01,5.555615463799772336e+00,-3.982723168232199518e-01,-2.294521989242925553e-01,-8.881040761403226069e-01,1.509368224712883375e+02
3.357369094841636592e+00,1.097155456428543907e+01,5.141652416493291966e+00,-4.747343763936115457e-01,-2.647078709150574305e-01,-8.393777546142995316e-01,1.572944390548497609e+02
3.215735356295092107e+00,1.152049649974455825e+01,5.056887593742339426e+00,-5.355540470320958590e-01,-3.962499541437255468e-01,-7.457652690664252626e-01,1.643129494035000278e+02
3.155436405297338265e+00,1.159191661762066339e+01,5.075911903931761948e+00,-5.804325719859348975e-01,-5.159973772412549398e-01,-6.299545507848373083e-01,1.651430091368838191e+02
2.144923878109035620e+00,1.178791482572867011e+01,5.554664264196153667e+00,-4.306090479754857703e-01,-3.912745374776910867e-01,-8.133130296038196816e-01,1.721615194855340860e+02
5.381737687653129765e-01,1.102855407400702070e+01,6.427217995391037775e+00,-2.499438964085657633e-01,-2.385273343387632750e-01,-9.384192876435479835e-01,1.791800298341843529e+02
-3.366830070235961592e-01,1.013468254847924577e+01,6.916634186401990014e+00,-5.137689403051835108e-02,-6.869597786059732092e-02,-9.963128411223381997e-01,1.833994686236469818e+02
-8.756680669993319732e-01,8.227856883112854902e+00,7.231894925166231225e+00,-5.790694966579725683e-02,6.876759498189148612e-02,-9.959496990605247735e-01,1.904179789722972487e+02
-5.925483528187002191e-01,6.222532214336956358e+00,7.114299306155281499e+00,-6.334030187127925871e-02,2.049287449458400689e-01,-9.767242270220034550e-01,1.974364893209475156e+02
-2.435032361118951716e-01,4.707833651867351143e+00,6.986941245648901955e+00,-6.757405050149797865e-02,3.372087680424252221e-01,-9.390005295268314400e-01,2.040470072003405733e+02
-2.790247028179763250e-02,3.484003633452110726e+00,6.949648814595413171e+00,-4.105280865020755066e-02,3.057632519216749167e-01,-9.512210577291668745e-01,2.110655175489908402e+02
1.798937115767805517e-02,2.381756789160901278e+00,6.978079514826649898e+00,-1.445597291188023548e-02,2.737546679787334902e-01,-9.616898702795669829e-01,2.180840278976411071e+02
-1.271803801362680619e-01,1.105182754403619905e+00,7.033564927620679086e+00,1.216748412673217608e-02,2.412419535913786772e-01,-9.703876916720559631e-01,2.251025382462913740e+02
-2.644007154544249505e-01,3.555248765446047954e-01,7.062089638953760407e+00,3.876854088025836337e-02,2.082849740158748131e-01,-9.772985059990776380e-01,2.286335005360879222e+02
-5.264032957297735127e-01,-1.272237794129893240e+00,7.097666786210577783e+00,-3.736085729352029566e-02,2.113556430421456855e-01,-9.766938919092047477e-01,2.356520108847381891e+02
-5.665485715269018563e-01,-2.923638911915436012e+00,7.083666695409643665e+00,-1.132733389597612994e-01,2.131992883929103300e-01,-9.704190919937630833e-01,2.426705212333884560e+02
-7.319341653682795434e-02,-4.310456695997836540e+00,6.994842611224329154e+00,-1.885282136784679763e-01,2.138052076998109563e-01,-9.585105350510542133e-01,2.496890315820387229e+02
9.229675913301875756e-01,-5.163573844513592803e+00,6.812812768444422851e+00,-2.626886080912407273e-01,2.131698829915703308e-01,-9.410373510973359945e-01,2.561927709839462750e+02
2.170069529455604940e+00,-5.449835881592234976e+00,6.432796441141866772e+00,-4.276047630018796064e-01,9.929375005984367175e-02,-8.984948068055753634e-01,2.632112813325965703e+02
2.951531279562261023e+00,-4.914454766716158218e+00,5.764598206892785903e+00,-5.745721553003697579e-01,-1.875022222497436594e-02,-8.182379039860075975e-01,2.702297916812468657e+02
3.071715058715705382e+00,-4.402586876364694035e+00,5.353610174839523950e+00,-6.974218773238196611e-01,-1.360071780138200903e-01,-7.036353974593922977e-01,2.735219638801244173e+02
