1.830590963363647461e+00,-2.601552248001098633e+00,1.171465158462524414e+00,1.846480131149291992e+00,-2.500871181488037109e+00,1.171465158462524414e+00,1.831059455871582031e+00,-2.494261264801025391e+00,1.151159524917602539e+00,-7.709881067276000977e-01,1.216749101877212524e-01,6.251180768013000488e-01
1.830590963363647461e+00,-2.601552248001098633e+00,1.171465158462524414e+00,1.831059455871582031e+00,-2.494261264801025391e+00,1.151159524917602539e+00,1.816239118576049805e+00,-2.599146604537963867e+00,1.149158239364624023e+00,-8.308622837066650391e-01,1.069812104105949402e-01,5.460979938507080078e-01
1.945474386215209961e+00,-2.329409122467041016e+00,1.171465158462524414e+00,2.026242971420288086e+00,-2.269625902175903320e+00,1.171465158462524414e+00,2.015533924102783203e+00,-2.250982999801635742e+00,1.151249647140502930e+00,-4.089896678924560547e-01,5.525549650192260742e-01,7.262303233146667480e-01
1.945474386215209961e+00,-2.329409122467041016e+00,1.171465158462524414e+00,2.015533924102783203e+00,-2.250982999801635742e+00,1.151249647140502930e+00,1.930206060409545898e+00,-2.314141035079956055e+00,1.151249647140502930e+00,-4.089912474155426025e-01,5.525559186935424805e-01,7.262286543846130371e-01
2.564810514450073242e+00,-2.399469614028930664e+00,1.151249170303344727e+00,2.572835922241210938e+00,-2.394865274429321289e+00,1.020708322525024414e+00,2.508217811584472656e+00,-2.307577848434448242e+00,1.020708322525024414e+00,8.017457723617553711e-01,5.935252904891967773e-01,7.022421061992645264e-02
2.564810514450073242e+00,-2.399469614028930664e+00,1.151249170303344727e+00,2.508217811584472656e+00,-2.307577848434448242e+00,1.020708322525024414e+00,2.501652717590332031e+00,-2.314141035079956055e+00,1.151249170303344727e+00,8.017951250076293945e-01,5.934661030769348145e-01,7.016108185052871704e-02
2.010930538177490234e+00,-2.242969036102294922e+00,1.020708322525024414e+00,1.923642396926879883e+00,-2.307577848434448242e+00,1.020708322525024414e+00,1.930206060409545898e+00,-2.314141035079956055e+00,1.151249647140502930e+00,-5.934700369834899902e-01,8.017930388450622559e-01,7.015138864517211914e-02
2.010930538177490234e+00,-2.242969036102294922e+00,1.020708322525024414e+00,1.930206060409545898e+00,-2.314141035079956055e+00,1.151249647140502930e+00,2.015533924102783203e+00,-2.250982999801635742e+00,1.151249647140502930e+00,-5.934711098670959473e-01,8.017923235893249512e-01,7.015028595924377441e-02
2.615202426910400391e+00,-2.706850528717041016e+00,1.020708322525024414e+00,2.627451896667480469e+00,-2.600753545761108398e+00,1.020708322525024414e+00,2.618276119232177734e+00,-2.600761651992797852e+00,1.151249647140502930e+00,9.909884929656982422e-01,-1.144149750471115112e-01,6.964968889951705933e-02
2.615202426910400391e+00,-2.706850528717041016e+00,1.020708322525024414e+00,2.618276119232177734e+00,-2.600761651992797852e+00,1.151249647140502930e+00,2.606235980987548828e+00,-2.704447984695434570e+00,1.151249647140502930e+00,9.908763766288757324e-01,-1.150613352656364441e-01,7.017762213945388794e-02
2.618276119232177734e+00,-2.600761651992797852e+00,1.151249647140502930e+00,2.627451896667480469e+00,-2.600753545761108398e+00,1.020708322525024414e+00,2.615202426910400391e+00,-2.492880821228027344e+00,1.020708322525024414e+00,9.911993145942687988e-01,1.125554740428924561e-01,6.967860460281372070e-02
2.618276119232177734e+00,-2.600761651992797852e+00,1.151249647140502930e+00,2.615202426910400391e+00,-2.492880821228027344e+00,1.020708322525024414e+00,2.606235980987548828e+00,-2.495282649993896484e+00,1.151249647140502930e+00,9.911000728607177734e-01,1.131313517689704895e-01,7.015684247016906738e-02
1.931113481521606445e+00,-2.906078577041625977e+00,9.682650566101074219e-01,1.866307258605957031e+00,-2.835799932479858398e+00,9.695234298706054688e-01,1.847168922424316406e+00,-2.854413747787475586e+00,5.674245357513427734e-01,-7.329441905021667480e-01,-6.770575046539306641e-01,6.622737646102905273e-02
1.931113481521606445e+00,-2.906078577041625977e+00,9.682650566101074219e-01,1.847168922424316406e+00,-2.854413747787475586e+00,5.674245357513427734e-01,1.911426544189453125e+00,-2.923246145248413086e+00,5.674364566802978516e-01,-7.294409275054931641e-01,-6.809491515159606934e-01,6.499211490154266357e-02
2.508217811584472656e+00,-2.892153263092041016e+00,1.020708084106445312e+00,2.420411586761474609e+00,-2.954038858413696289e+00,1.020708084106445312e+00,2.435199022293090820e+00,-2.981986999511718750e+00,5.674490928649902344e-01,5.747169256210327148e-01,-8.154357075691223145e-01,6.903007626533508301e-02
2.508217811584472656e+00,-2.892153263092041016e+00,1.020708084106445312e+00,2.435199022293090820e+00,-2.981986999511718750e+00,5.674490928649902344e-01,2.528496026992797852e+00,-2.912432432174682617e+00,5.674490928649902344e-01,5.965295433998107910e-01,-8.001548647880554199e-01,6.248752772808074951e-02
2.585379362106323242e+00,-2.698859453201293945e+00,1.171465158462524414e+00,2.543359994888305664e+00,-2.791276931762695312e+00,1.170615911483764648e+00,2.560179948806762695e+00,-2.801212549209594727e+00,1.150855779647827148e+00,6.464745998382568359e-01,-3.003765642642974854e-01,7.013161778450012207e-01
2.585379362106323242e+00,-2.698859453201293945e+00,1.171465158462524414e+00,2.560179948806762695e+00,-2.801212549209594727e+00,1.150855779647827148e+00,2.606235980987548828e+00,-2.704447984695434570e+00,1.151249647140502930e+00,6.216854453086853027e-01,-2.988442182540893555e-01,7.240161299705505371e-01
2.108944654464721680e+00,-2.200593471527099609e+00,1.020708322525024414e+00,2.216843366622924805e+00,-2.188284397125244141e+00,1.020708322525024414e+00,2.216906785964965820e+00,-2.159729242324829102e+00,5.674493312835693359e-01,-1.131234616041183472e-01,9.916160702705383301e-01,6.245562806725502014e-02
2.108944654464721680e+00,-2.200593471527099609e+00,1.020708322525024414e+00,2.216906785964965820e+00,-2.159729242324829102e+00,5.674493312835693359e-01,2.101521730422973633e+00,-2.172892093658447266e+00,5.674493312835693359e-01,-1.131212338805198669e-01,9.916161894798278809e-01,6.245617941021919250e-02
2.216843366622924805e+00,-2.188284397125244141e+00,1.020708322525024414e+00,2.322914123535156250e+00,-2.200593471527099609e+00,1.020708322525024414e+00,2.330336570739746094e+00,-2.172892093658447266e+00,5.674493312835693359e-01,1.150471344590187073e-01,9.913935065269470215e-01,6.247399374842643738e-02
2.216843366622924805e+00,-2.188284397125244141e+00,1.020708322525024414e+00,2.330336570739746094e+00,-2.172892093658447266e+00,5.674493312835693359e-01,2.216906785964965820e+00,-2.159729242324829102e+00,5.674493312835693359e-01,1.150453463196754456e-01,9.913938045501708984e-01,6.247355043888092041e-02
2.417872190475463867e+00,-2.251876354217529297e+00,1.151249170303344727e+00,2.422510623931884766e+00,-2.243883371353149414e+00,1.020708322525024414e+00,2.322914123535156250e+00,-2.200593471527099609e+00,1.020708322525024414e+00,3.976441323757171631e-01,9.148544669151306152e-01,7.014556974172592163e-02
2.417872190475463867e+00,-2.251876354217529297e+00,1.151249170303344727e+00,2.322914123535156250e+00,-2.200593471527099609e+00,1.020708322525024414e+00,2.320511102676391602e+00,-2.209559202194213867e+00,1.151249170303344727e+00,3.976350128650665283e-01,9.148578047752380371e-01,7.015345990657806396e-02
2.116935968399047852e+00,-2.230415582656860352e+00,1.171464681625366211e+00,2.216775417327880859e+00,-2.219026088714599609e+00,1.171464681625366211e+00,2.216822862625122070e+00,-2.197526931762695312e+00,1.151249170303344727e+00,-7.791898399591445923e-02,6.830319762229919434e-01,7.262203097343444824e-01
2.116935968399047852e+00,-2.230415582656860352e+00,1.171464681625366211e+00,2.216822862625122070e+00,-2.197526931762695312e+00,1.151249170303344727e+00,2.111347436904907227e+00,-2.209559202194213867e+00,1.151249170303344727e+00,-7.791762799024581909e-02,6.830294728279113770e-01,7.262228727340698242e-01
1.923642396926879883e+00,-2.307577848434448242e+00,1.020708322525024414e+00,1.859946966171264648e+00,-2.393283843994140625e+00,1.020708322525024414e+00,1.867941141128540039e+00,-2.397922039031982422e+00,1.151249647140502930e+00,-8.006392717361450195e-01,5.950232744216918945e-01,7.017153501510620117e-02
1.923642396926879883e+00,-2.307577848434448242e+00,1.020708322525024414e+00,1.867941141128540039e+00,-2.397922039031982422e+00,1.151249647140502930e+00,1.930206060409545898e+00,-2.314141035079956055e+00,1.151249647140502930e+00,-8.006386756896972656e-01,5.950239896774291992e-01,7.017222791910171509e-02
2.508217811584472656e+00,-2.307577848434448242e+00,1.020708322525024414e+00,2.422510623931884766e+00,-2.243883371353149414e+00,1.020708322525024414e+00,2.417872190475463867e+00,-2.251876354217529297e+00,1.151249170303344727e+00,5.950124263763427734e-01,8.006478548049926758e-01,7.016570121049880981e-02
2.508217811584472656e+00,-2.307577848434448242e+00,1.020708322525024414e+00,2.417872190475463867e+00,-2.251876354217529297e+00,1.151249170303344727e+00,2.501652717590332031e+00,-2.314141035079956055e+00,1.151249170303344727e+00,5.950244069099426270e-01,8.006377816200256348e-01,7.017824053764343262e-02
2.407080411911010742e+00,-2.270472288131713867e+00,1.171464681625366211e+00,2.486385345458984375e+00,-2.329409122467041016e+00,1.171464681625366211e+00,2.501652717590332031e+00,-2.314141035079956055e+00,1.151249170303344727e+00,4.099990725517272949e-01,5.516914129257202148e-01,7.263176441192626953e-01
2.407080411911010742e+00,-2.270472288131713867e+00,1.171464681625366211e+00,2.501652717590332031e+00,-2.314141035079956055e+00,1.151249170303344727e+00,2.417872190475463867e+00,-2.251876354217529297e+00,1.151249170303344727e+00,4.099926650524139404e-01,5.516675114631652832e-01,7.263394594192504883e-01
2.615202426910400391e+00,-2.492880821228027344e+00,1.020708322525024414e+00,2.572835922241210938e+00,-2.394865274429321289e+00,1.020708322525024414e+00,2.564810514450073242e+00,-2.399469614028930664e+00,1.151249170303344727e+00,9.156525135040283203e-01,3.957841098308563232e-01,7.025242596864700317e-02
2.615202426910400391e+00,-2.492880821228027344e+00,1.020708322525024414e+00,2.564810514450073242e+00,-2.399469614028930664e+00,1.151249170303344727e+00,2.606235980987548828e+00,-2.495282649993896484e+00,1.151249647140502930e+00,9.156191945075988770e-01,3.958749771118164062e-01,7.017451524734497070e-02
2.026242971420288086e+00,-2.269625902175903320e+00,1.171465158462524414e+00,2.116935968399047852e+00,-2.230415582656860352e+00,1.171464681625366211e+00,2.111347436904907227e+00,-2.209559202194213867e+00,1.151249170303344727e+00,-2.727668881416320801e-01,6.309153437614440918e-01,7.263222932815551758e-01
2.026242971420288086e+00,-2.269625902175903320e+00,1.171465158462524414e+00,2.111347436904907227e+00,-2.209559202194213867e+00,1.151249170303344727e+00,2.015533924102783203e+00,-2.250982999801635742e+00,1.151249647140502930e+00,-2.727634012699127197e-01,6.309118866920471191e-01,7.263266444206237793e-01
2.596714258193969727e+00,-2.600686788558959961e+00,1.171465158462524414e+00,2.585379362106323242e+00,-2.698859453201293945e+00,1.171465158462524414e+00,2.606235980987548828e+00,-2.704447984695434570e+00,1.151249647140502930e+00,6.828454732894897461e-01,-7.884050160646438599e-02,7.262962460517883301e-01
2.596714258193969727e+00,-2.600686788558959961e+00,1.171465158462524414e+00,2.606235980987548828e+00,-2.704447984695434570e+00,1.151249647140502930e+00,2.618276119232177734e+00,-2.600761651992797852e+00,1.151249647140502930e+00,6.816715598106384277e-01,-7.915623486042022705e-02,7.273638248443603516e-01
1.858045339584350586e+00,-2.818855524063110352e+00,1.036530733108520508e+00,1.933286666870117188e+00,-2.894392728805541992e+00,1.097614526748657227e+00,1.936886310577392578e+00,-2.885262727737426758e+00,1.148884534835815430e+00,-7.622721791267395020e-01,-6.258792877197265625e-01,1.649733781814575195e-01
1.852037668228149414e+00,-2.809377670288085938e+00,1.038713693618774414e+00,1.867334127426147461e+00,-2.791506528854370117e+00,1.152073621749877930e+00,1.847025632858276367e+00,-2.799654245376586914e+00,1.037783861160278320e+00,-8.802870512008666992e-01,-4.358233213424682617e-01,1.874907314777374268e-01
1.830590963363647461e+00,-2.601552248001098633e+00,1.171465158462524414e+00,1.816239118576049805e+00,-2.599146604537963867e+00,1.149158239364624023e+00,1.828064918518066406e+00,-2.691253423690795898e+00,1.151365041732788086e+00,-8.417938351631164551e-01,-9.535001218318939209e-02,5.313112139701843262e-01
1.830590963363647461e+00,-2.601552248001098633e+00,1.171465158462524414e+00,1.828064918518066406e+00,-2.691253423690795898e+00,1.151365041732788086e+00,1.848057985305786133e+00,-2.684046983718872070e+00,1.171465158462524414e+00,-6.755850315093994141e-01,-1.430449783802032471e-01,7.232724428176879883e-01
1.852037668228149414e+00,-2.809377670288085938e+00,1.038713693618774414e+00,1.858045339584350586e+00,-2.818855524063110352e+00,1.036530733108520508e+00,1.936886310577392578e+00,-2.885262727737426758e+00,1.148884534835815430e+00,-7.972965836524963379e-01,-5.582429170608520508e-01,2.295274287462234497e-01
