-4.999999959294652463e+00,-2.000000035241712215e+00,3.000000027764715416e+00,-8.555070000000000174e-01,6.122999999999999970e-02,-5.141580000000000039e-01,0.000000000000000000e+00
-1.949751416262155868e+00,-3.203721793887114533e+00,4.208880686354194545e+00,-8.649810568800105903e-01,4.687357021041051869e-02,-4.996084863681030108e-01,8.003875834066088046e+00
1.029027790850242319e+00,-4.421661725217726158e+00,5.384303952633795021e+00,-8.740168536911143704e-01,3.249340405033970813e-02,-4.848058561463280958e-01,1.600775166813217609e+01
3.889897905437127879e+00,-5.608601639157003937e+00,6.493111777354828362e+00,-8.826090391904420906e-01,1.809674719222335512e-02,-4.697571624543300794e-01,2.401162750219826592e+01
6.588066930090872297e+00,-6.717571633857686741e+00,7.502185972803642855e+00,-8.907532526734756040e-01,3.690906431780978901e-03,-4.544700430811305369e-01,3.201550333626435219e+01
9.080418458761366551e+00,-7.699898518709017203e+00,8.378446960249156916e+00,-8.984453607732579838e-01,-1.071680677999285562e-02,-4.389522568051467677e-01,4.001937917033043846e+01
1.132553672149806978e+01,-8.505254809306832087e+00,9.088857167225246059e+00,-9.056814595567962423e-01,-2.511908004590624605e-02,-4.232116794579641184e-01,4.802325500439652473e+01
1.328373088183035655e+01,-9.081708405106775572e+00,9.600424528134647417e+00,-9.124578765051883922e-01,-3.950860373210859922e-02,-4.072562999288100172e-01,5.602713083846261100e+01
1.491705793364088883e+01,-9.375771917656006593e+00,9.880205951807683462e+00,-9.187711723764713234e-01,-5.387807467621678198e-02,-3.910942161117481053e-01,6.403100667252870437e+01
1.620882859591768366e+01,-9.357264897475708665e+00,9.909687609764539218e+00,-9.246181429502544624e-01,-6.822019989215528935e-02,-3.747336307976410485e-01,7.203488250659479775e+01
1.718186836807207030e+01,-9.045145885467565705e+00,9.699162886134452322e+00,-9.299958206532529248e-01,-8.252770026983918816e-02,-3.581828475129580358e-01,8.003875834066089112e+01
1.787717090212550630e+01,-8.484161788916386726e+00,9.273353551855143095e+00,-9.349014760649038136e-01,-9.679331426783129022e-02,-3.414502663075269506e-01,8.804263417472698450e+01
1.833377764109109620e+01,-7.720476598631552001e+00,8.657028030367170501e+00,-9.393326193023002757e-01,-1.110098015971073132e-01,-3.245443794933597914e-01,9.604651000879307787e+01
1.858876025364724782e+01,-6.801615135447114824e+00,7.874995008500173199e+00,-9.432870012837463181e-01,-1.251699468940696280e-01,-3.074737673367030633e-01,1.040503858428591712e+02
1.867149212647392176e+01,-5.830334314288492692e+00,7.001003972230742001e+00,-9.467626148702857902e-01,-1.392665633809520020e-01,-2.902470937054879574e-01,1.116275555781125490e+02
1.862357124069545478e+01,-4.745883693431449224e+00,5.960825419397614233e+00,-9.649969249904299939e-01,-1.317401547803779827e-01,-2.267674279445840158e-01,1.196314314121786424e+02
1.847173254381615237e+01,-3.653491918205862277e+00,4.828225019311364719e+00,-9.789670914682635505e-01,-1.236316124089298224e-01,-1.622857302248869316e-01,1.276353072462447358e+02
1.824510801341071442e+01,-2.605498689458616290e+00,3.628119544524045281e+00,-9.886113853752033220e-01,-1.149767661816984837e-01,-9.708692983246598740e-02,1.356391830803108292e+02
1.797077789066699438e+01,-1.655319738981598121e+00,2.385440492470716212e+00,-9.938871920674463567e-01,-1.058138598652496876e-01,-3.145912433786524076e-02,1.436430589143769225e+02
1.767375602307945570e+01,-8.573880646921304693e-01,1.125129028994478420e+00,-9.947711994171416494e-01,-9.618338210912769082e-02,3.430769324217897848e-02,1.516469347484430159e+02
1.737033374423802101e+01,-2.477095949562835853e-01,-1.365176715730125889e-01,-9.912595007924882573e-01,-8.612788756348647989e-02,9.992291564879506038e-02,1.596508105825091093e+02
1.706239709543654115e+01,1.759081910114984326e-01,-1.400498820548557566e+00,-9.833676123341792419e-01,-7.569180887226653609e-02,1.650966052980794296e-01,1.676546864165752027e+02
1.680097181188331845e+01,3.878665083910236011e-01,-2.450003500296765946e+00,-9.711304044513106026e-01,-6.492126037128619076e-02,2.295407752469386664e-01,1.742401787284384795e+02
1.646991040346306434e+01,4.992009297940797063e-01,-3.745913309253133594e+00,-9.521059216313098039e-01,-4.521864883664337281e-02,3.024030221255642470e-01,1.822440545625045729e+02
1.612340605585385234e+01,4.855375569896277499e-01,-5.071383914893153211e+00,-9.273125939435169496e-01,-2.524205980658519519e-02,3.734329813089882766e-01,1.902479303965706663e+02
1.575934105718044265e+01,3.686161870967710197e-01,-6.436055180685301913e+00,-8.969006453367932563e-01,-5.112530290241154574e-03,4.422002876835139373e-01,1.982518062306367597e+02
1.537641501358828577e+01,1.702049971879013301e-01,-7.849563035102343100e+00,-8.610543407000395000e-01,1.504797621183263413e-02,5.082882851024645987e-01,2.062556820647028530e+02
1.497010242800281077e+01,-8.703300679002086426e-02,-9.311067216473016828e+00,-8.199908695964733818e-01,3.511730852332711761e-02,5.712965503302080972e-01,2.142595578987689464e+02
1.460753477064451289e+01,-3.283265717854072507e-01,-1.053629038447604316e+01,-7.739590306451766821e-01,5.497386774407755916e-02,6.308433186984512275e-01,2.208445829030425500e+02
1.411881153004383371e+01,-6.339790767600111954e-01,-1.202383050154372057e+01,-7.434722786102714309e-01,2.602558030225468610e-02,6.682586625757740428e-01,2.288484587371086434e+02
1.356847753951089963e+01,-9.259336841066156953e-01,-1.347879309861549224e+01,-7.106306869288844252e-01,-3.005135686842081398e-03,7.035573863972890418e-01,2.368523345711747368e+02
1.294342248694974629e+01,-1.177246371197113284e+00,-1.486894443689523371e+01,-6.755382766204809375e-01,-3.202633031212686471e-02,7.366276881757553019e-01,2.448562104052408301e+02
1.223150484488359524e+01,-1.360484375448890004e+00,-1.616207144571808385e+01,-6.383061974995797305e-01,-6.094608390499640233e-02,7.673648239853858577e-01,2.528600862393069235e+02
1.142155826517196182e+01,-1.447753639884893584e+00,-1.732598748809937206e+01,-5.990523761495875066e-01,-8.967279814704369467e-02,7.956714396670853118e-01,2.608639620733729885e+02
1.050339784171587887e+01,-1.410726419038929702e+00,-1.832853801066366373e+01,-5.579011424419255682e-01,-1.181154861585794191e-01,8.214578791340405584e-01,2.688678379074390818e+02
9.467825847932363814e+00,-1.220669137885574740e+00,-1.913760646602338866e+01,-5.149828357827438419e-01,-1.461840606501819684e-01,8.446424683029121194e-01,2.768717137415051752e+02
8.306636569630530431e+00,-8.484701734909632087e-01,-1.972112093633391439e+01,-4.704333923330867306e-01,-1.737896192256671302e-01,8.651517737525418195e-01,2.848755895755712686e+02
7.012620947573152463e+00,-2.646673086489439441e-01,-2.004706067886478849e+01,-4.243939145084112963e-01,-2.008447259338716206e-01,8.829208352918582747e-01,2.928794654096373620e+02
5.579571466675581348e+00,5.605247163562312451e-01,-2.008346212254060958e+01,-3.770102241193075132e-01,-2.272636881784723395e-01,8.978933717010091353e-01,3.008833412437034553e+02
4.213042574985700561e+00,1.507482479955265742e+00,-1.983772124878731447e+01,-3.284324005669499447e-01,-2.529628281096875653e-01,9.100219589944039678e-01,3.078128525742819761e+02
2.485532487990871786e+00,2.898292104414623704e+00,-1.920394081349565951e+01,-2.483004538615542212e-01,-1.952054596216902527e-01,9.488096295592763907e-01,3.158167284083480695e+02
7.597579832280458856e-01,4.584731647646424157e+00,-1.824503794973914594e+01,-1.653722795356448449e-01,-1.352497898527015852e-01,9.769122291713231432e-01,3.238206042424141629e+02
-5.112443096069821946e-01,6.490718960516111302e+00,-1.709622817537491102e+01,-8.058175801336413258e-02,-7.377099864287749165e-02,9.940132896662322581e-01,3.318244800764802562e+02
-5.918459220985705649e-01,6.905968766332859055e+00,-1.685057723953473641e+01,5.116259133849620361e-03,-1.146141709265744227e-02,9.999202267224733820e-01,3.334685849853738659e+02
-3.416041495705973013e-02,8.973973160739230792e+00,-1.564886365286313108e+01,-8.564001222509759481e-02,-1.176076317589287157e-01,9.893595065792473164e-01,3.414724608194399593e+02
1.310348746439424783e+00,1.101883675488873493e+01,-1.442605288806295682e+01,-1.747164408568397387e-01,-2.214469514037591680e-01,9.593922102085075121e-01,3.494763366535060527e+02
3.213827631443508803e+00,1.296286738043063913e+01,-1.316384148300298307e+01,-2.603657657380066270e-01,-3.209425363137504705e-01,9.106061478029359169e-01,3.574802124875721461e+02
5.446144309875317724e+00,1.473698660981404984e+01,-1.184394642307808354e+01,-3.409079476660414887e-01,-4.141427482885805533e-01,8.439582663013285302e-01,3.654840883216382394e+02
7.775012109220819312e+00,1.628079211886579714e+01,-1.044810700960808347e+01,-4.147631241702731120e-01,-4.992194331414064878e-01,7.607558796372431154e-01,3.734879641557043328e+02
9.966114516527207812e+00,1.754261733453490280e+01,-8.958084724234289808e+00,-4.804825996665521570e-01,-5.745037812981330649e-01,6.626310260559098442e-01,3.814918399897704262e+02
1.178323009009624656e+01,1.847958783101019620e+01,-7.355662714855291107e+00,-5.367772628544245084e-01,-6.385190629367263337e-01,5.515084553739681983e-01,3.894957158238365196e+02
1.298835670267412290e+01,1.905767392336325017e+01,-5.622646908057546966e+00,-5.825428738003975981e-01,-6.900095953916607350e-01,4.295678740919562366e-01,3.974995916579026130e+02
1.343080590487712556e+01,1.927348733475160714e+01,-3.768294526469174510e+00,-6.168817245566017293e-01,-7.279653744597736065e-01,2.992011889946792347e-01,4.055034674919687063e+02
1.313740300982657949e+01,1.917159437372276187e+01,-1.856738079905047023e+00,-6.391202483259418310e-01,-7.516418863314108245e-01,1.629655880612035368e-01,4.135073433260347997e+02
1.222522063659443425e+01,1.881605485446041115e+01,2.045286351799406599e-02,-6.488222317019880503e-01,-7.605747114598904179e-01,2.353337921429779836e-02,4.215112191601008931e+02
1.081311921564405587e+01,1.826639677504631720e+01,1.771714771254487175e+00,-6.457973708164748139e-01,-7.545886339078770044e-01,-1.163604289437625977e-01,4.295150949941669865e+02
9.021682333929206266e+00,1.757756880108460251e+01,3.305507121873781262e+00,-6.301050036164538293e-01,-7.338010775542398445e-01,-2.539717759875567138e-01,4.375189708282330798e+02
7.849514681996892840e+00,1.712772860732355795e+01,4.008321038506538869e+00,-6.020529451640184160e-01,-6.986198018820501954e-01,-3.866013756290424541e-01,4.420746015192186178e+02
5.618720042201079679e+00,1.627305403409001983e+01,4.872364412637344877e+00,-5.376332619230229648e-01,-7.516595038560278663e-01,-3.820424923193275202e-01,4.500784773532847112e+02
3.324937612094518880e+00,1.540080378958751339e+01,5.283998200254831801e+00,-4.694588059577421979e-01,-7.994496850553961531e-01,-3.748154620266891945e-01,4.580823531873508045e+02
1.094382766059975420e+00,1.454924201388584848e+01,5.151920725337904017e+00,-3.980057011031354341e-01,-8.416565852975846918e-01,-3.649707581648146126e-01,4.660862290214168979e+02
-9.453040615953006709e-01,1.375185905658195473e+01,4.384937389316115208e+00,-3.237729684902416194e-01,-8.779854374376057091e-01,-3.525771355651917682e-01,4.740901048554829913e+02
-2.665115932940532506e+00,1.303736168009696428e+01,2.891982657459987394e+00,-2.472790414729638675e-01,-9.081825258743475571e-01,-3.377211502787230146e-01,4.820939806895490847e+02
-4.037888145126179218e+00,1.243839542959943678e+01,8.233221841065051505e-01,-1.690581450091692417e-01,-9.320369583690649717e-01,-3.205065550672955843e-01,4.900978565236151780e+02
-5.241168272769010095e+00,1.200539108912935937e+01,-1.188283166908584487e+00,-8.965656477767472432e-02,-9.493821388085462720e-01,-3.010535748076890172e-01,4.981017323576812714e+02
-6.472470727241063315e+00,1.177791450890727987e+01,-2.517381849911952241e+00,-9.628832081355211125e-03,-9.600969306328622777e-01,-2.794980668681062430e-01,5.061056081917473648e+02
-7.766096418686475822e+00,1.174679120427291146e+01,-3.035656248766538390e+00,7.046614882631771493e-02,-9.641065028064303988e-01,-2.559905723201895689e-01,5.141094840258134582e+02
-9.076078995377555358e+00,1.187560037692284176e+01,-2.863447901584952326e+00,1.500690039525172659e-01,-9.613828524264228514e-01,-2.306952646110644878e-01,5.221133598598795515e+02
-1.035789038674983153e+01,1.212628021951339186e+01,-2.121224587245026605e+00,2.286237960621818333e-01,-9.519450003189593446e-01,-2.037888030354796098e-01,5.301172356939456449e+02
-1.156845943627925699e+01,1.245916807804223225e+01,-9.295579286713842038e-01,3.055819071858310587e-01,-9.358588582553964974e-01,-1.754590990125216854e-01,5.381211115280117383e+02
-1.214301436436956472e+01,1.265372418787790032e+01,-1.303889407297723624e-01,3.804058700296441553e-01,-9.132367687125650946e-01,-1.459040037800623246e-01,5.422886040904016909e+02
-1.310859360841277343e+01,1.303556918493598893e+01,1.655869889864165723e+00,4.460656952294632660e-01,-8.683470404901350026e-01,-2.167874830616192405e-01,5.502924799244677843e+02
-1.390089134932613923e+01,1.339173855295374516e+01,3.587325702741685607e+00,5.066623163904102611e-01,-8.136008926362129356e-01,-2.852102464012506999e-01,5.582963557585338776e+02
-1.448213282163101567e+01,1.367726458778884790e+01,5.543210485461646186e+00,5.615079167932170989e-01,-7.496197384431004807e-01,-3.503956436885387604e-01,5.663002315925999710e+02
-1.481608827590133437e+01,1.384576635803637856e+01,7.402755005540652355e+00,6.099799582524304542e-01,-6.771298144836437327e-01,-4.116037716890046938e-01,5.743041074266660644e+02
-1.486809196156775137e+01,1.384949223253477868e+01,9.045211320095212670e+00,6.515282470966962114e-01,-5.969539373127583648e-01,-4.681398722207042451e-01,5.823079832607321578e+02
-1.460506091835901010e+01,1.363936289742529695e+01,1.034987481336738391e+01,6.856811790290209263e-01,-5.100021640463611172e-01,-5.193622179118329019e-01,5.903118590947982511e+02
-1.401947973406228520e+01,1.319592033951678545e+01,1.125177838424761667e+01,7.120510920109969222e-01,-4.172614628068674891e-01,-5.646893960604114637e-01,5.983157349288643445e+02
-1.315183522238096891e+01,1.256147002379255717e+01,1.179737670382108128e+01,7.303386664319044819e-01,-3.197845102513964810e-01,-6.036069079446676477e-01,6.063196107629304379e+02
