2.412166366852577681e+00,1.303384494130060887e+02
2.195869553855789746e+00,9.531886389064089826e+01
2.011888661185509353e+00,9.006196181734888739e+01
1.958725985299507588e+00,1.144677831900307723e+02
1.916103209273962271e+00,1.257829903983894440e+02
2.202682494975127359e+00,1.342180265277590081e+02
2.238918674228078665e+00,1.181627298181585388e+02
2.331434763016139833e+00,1.517315306449729064e+02
2.395542224366080664e+00,1.480131872648146611e+02
2.168479434857788490e+00,9.096857481454988203e+01
2.037009698872688901e+00,9.053753078491075712e+01
1.962501848149847294e+00,1.144655225528002660e+02
2.086486572838921028e+00,1.670330194316157701e+02
2.203990921847453155e+00,1.342715811456111510e+02
2.423621567103785068e+00,1.701868715471569828e+02
2.245409564288818771e+00,1.140622188954628484e+02
2.313663157540958082e+00,1.645594751163058902e+02
2.157465333758604498e+00,1.039673044779654845e+02
2.054001734914782329e+00,7.261758785258801652e+01
2.002137761538683502e+00,1.054318726393456558e+02
2.165915850137276610e+00,1.646790954125756343e+02
2.369733401644936066e+00,1.165706549270599766e+02
2.314962934006637774e+00,1.150313581973432804e+02
2.319236926174616631e+00,1.147374627383704819e+02
2.279646025957934974e+00,1.113621440781762288e+02
2.066439055113706846e+00,1.027610404751481497e+02
2.065537226201412224e+00,7.812556026892039540e+01
2.005417894072060392e+00,1.087256915027992079e+02
2.339787620858872597e+00,1.120322051617685730e+02
2.310216822855292840e+00,1.120841964100392687e+02
2.541883147712772129e+00,1.627068635064059663e+02
2.391918154629741888e+00,1.339032940017098383e+02
2.411861181845099456e+00,1.370166003400740919e+02
2.136406154311685235e+00,1.027875054644067205e+02
2.120354408917940692e+00,8.347390960411824778e+01
2.421131869377970425e+00,1.361903649529641882e+02
2.339787620858873929e+00,1.120322051617685730e+02
2.310216822855291952e+00,1.120841964100392687e+02
2.541883147712771240e+00,1.627068635064056537e+02
2.391918154629741888e+00,1.339032940017098383e+02
2.411861181845099456e+00,1.370166003400740919e+02
2.136406154311682126e+00,1.027875054644067205e+02
2.376803291963733855e+00,1.358037733882250677e+02
2.421131869377970425e+00,1.361903649529641882e+02
2.339787620858872152e+00,1.120322051617685730e+02
2.310216822855291952e+00,1.120841964100392687e+02
2.541883147712772129e+00,1.627068635064062505e+02
2.391918154629741444e+00,1.339032940017098383e+02
2.411861181845098123e+00,1.370166003400740919e+02
